op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0084,1.309,200,True,False,,http://localhost:8003
read,key-0045,1.274,200,True,False,,http://localhost:8003
read,key-0072,1.253,404,True,False,,http://localhost:8003
write,key-0021,1.581,201,True,,,http://localhost:8001
read,key-0021,2.105,200,True,True,0.003,http://localhost:8002
read,key-0063,1.926,404,True,False,,http://localhost:8003
read,key-0018,1.743,404,True,False,,http://localhost:8005
read,key-0012,1.38,404,True,False,,http://localhost:8004
read,key-0069,1.237,404,True,False,,http://localhost:8003
read,key-0040,1.266,200,True,False,,http://localhost:8002
read,key-0045,1.217,200,True,False,,http://localhost:8004
read,key-0058,1.26,404,True,False,,http://localhost:8004
read,key-0069,1.093,404,True,False,,http://localhost:8003
read,key-0099,1.374,200,True,False,,http://localhost:8005
write,key-0069,1.639,201,True,,,http://localhost:8001
read,key-0069,2.231,404,True,True,0.003,http://localhost:8003
write,key-0094,2.276,201,True,,,http://localhost:8001
read,key-0094,3.897,200,True,True,0.005,http://localhost:8002
read,key-0059,2.026,404,True,False,,http://localhost:8002
read,key-0007,2.695,200,True,False,,http://localhost:8002
read,key-0007,3.87,200,True,False,,http://localhost:8005
read,key-0077,1.991,200,True,False,,http://localhost:8004
read,key-0044,3.259,200,True,False,,http://localhost:8004
write,key-0051,2.627,201,True,,,http://localhost:8001
read,key-0051,2.091,404,True,True,0.003,http://localhost:8005
read,key-0003,2.965,200,True,False,,http://localhost:8004
read,key-0041,2.396,404,True,False,,http://localhost:8002
read,key-0007,2.486,200,True,False,,http://localhost:8005
write,key-0013,1.859,201,True,,,http://localhost:8001
read,key-0013,2.869,200,True,True,0.003,http://localhost:8002
read,key-0098,1.744,404,True,False,,http://localhost:8005
read,key-0016,1.539,404,True,False,,http://localhost:8002
read,key-0042,1.255,404,True,False,,http://localhost:8003
read,key-0034,1.102,404,True,False,,http://localhost:8002
read,key-0079,1.227,200,True,False,,http://localhost:8003
read,key-0004,1.168,200,True,False,,http://localhost:8002
read,key-0058,1.28,404,True,False,,http://localhost:8002
read,key-0086,1.174,200,True,False,,http://localhost:8004
read,key-0065,1.606,200,True,False,,http://localhost:8005
read,key-0035,1.118,404,True,False,,http://localhost:8004
read,key-0045,1.021,200,True,False,,http://localhost:8004
read,key-0011,1.147,404,True,False,,http://localhost:8004
read,key-0000,1.113,200,True,False,,http://localhost:8005
read,key-0042,1.063,404,True,False,,http://localhost:8002
read,key-0098,1.116,404,True,False,,http://localhost:8003
read,key-0088,2.208,200,True,False,,http://localhost:8004
read,key-0093,2.428,404,True,False,,http://localhost:8005
read,key-0062,4.425,200,True,False,,http://localhost:8002
read,key-0084,2.346,200,True,False,,http://localhost:8005
read,key-0022,1.461,404,True,False,,http://localhost:8002
read,key-0055,1.222,200,True,False,,http://localhost:8005
read,key-0014,1.123,404,True,False,,http://localhost:8005
read,key-0046,1.161,404,True,False,,http://localhost:8003
read,key-0000,1.234,200,True,False,,http://localhost:8005
read,key-0048,1.224,200,True,False,,http://localhost:8002
read,key-0041,1.105,404,True,False,,http://localhost:8002
