op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0085,1230.066,201,True,,,http://localhost:8011
write,key-0052,1225.39,201,True,,,http://localhost:8011
write,key-0053,1235.532,201,True,,,http://localhost:8011
write,key-0024,1228.957,201,True,,,http://localhost:8011
write,key-0017,1231.969,201,True,,,http://localhost:8011
write,key-0061,1225.703,201,True,,,http://localhost:8011
write,key-0033,1228.696,201,True,,,http://localhost:8011
write,key-0024,1231.443,201,True,,,http://localhost:8011
write,key-0075,1233.548,201,True,,,http://localhost:8011
write,key-0008,1223.896,201,True,,,http://localhost:8011
write,key-0001,1228.565,201,True,,,http://localhost:8011
write,key-0060,1221.837,201,True,,,http://localhost:8011
write,key-0080,1225.644,201,True,,,http://localhost:8011
write,key-0024,1231.595,201,True,,,http://localhost:8011
write,key-0027,1218.478,201,True,,,http://localhost:8011
write,key-0008,1227.018,201,True,,,http://localhost:8011
write,key-0042,1227.296,201,True,,,http://localhost:8011
write,key-0095,1231.521,201,True,,,http://localhost:8011
read,key-0046,4.789,200,True,False,414081.195,http://localhost:8015
read,key-0053,14.451,200,True,False,412851.77,http://localhost:8013
write,key-0019,1226.516,201,True,,,http://localhost:8011
write,key-0027,1242.597,201,True,,,http://localhost:8011
write,key-0032,1235.548,201,True,,,http://localhost:8011
write,key-0055,1236.179,201,True,,,http://localhost:8011
write,key-0067,1225.59,201,True,,,http://localhost:8011
write,key-0071,1225.368,201,True,,,http://localhost:8011
write,key-0091,1234.694,201,True,,,http://localhost:8011
write,key-0079,1226.702,201,True,,,http://localhost:8011
write,key-0068,1224.718,201,True,,,http://localhost:8011
write,key-0052,1232.856,201,True,,,http://localhost:8011
read,key-0061,7.623,200,True,False,423955.457,http://localhost:8015
write,key-0032,1231.827,201,True,,,http://localhost:8011
write,key-0055,1229.209,201,True,,,http://localhost:8011
write,key-0071,1226.755,201,True,,,http://localhost:8011
write,key-0095,1225.074,201,True,,,http://localhost:8011
write,key-0090,1220.928,201,True,,,http://localhost:8011
read,key-0057,2.655,200,True,False,428866.043,http://localhost:8013
write,key-0068,1227.378,201,True,,,http://localhost:8011
write,key-0015,1239.816,201,True,,,http://localhost:8011
write,key-0025,1226.275,201,True,,,http://localhost:8011
write,key-0094,1228.99,201,True,,,http://localhost:8011
